opus,key,performer,year,time,seconds,label,pid,status,piece_path,performer_label
67.1,G maj,Rubinstein,1939,1:09,69,Naxos 8.110656-57,9049b-13,xprecor,mazurka67-1/pid9049b-13,46
67.1,G maj,Rubinstein,1952,1:01,61,BMG 09026 63027-2,9075b-13,-,mazurka67-1/pid9075b-13,46
67.1,G maj,Rubinstein,1966,1:10,70,BMG 09026-63050-2,9059b-17,-,mazurka67-1/pid9059b-17,46
67.1,G maj,Shebanova,2002,1:18,78,DUX 0350/0351,9072b-17,-,mazurka67-1/pid9072b-17,47
67.1,G maj,Smith,1975,1:55,115,EMI 724358576726,9054b-15,xprecor,mazurka67-1/pid9054b-15,48
67.1,G maj,Sztompka,1927,1:12,72,Muza PNCD006,9085-06,-,mazurka67-1/pid9085-06,50
67.1,G maj,Sztompka,1959,1:12,72,Muza PNOD 313 A/B,9170b-15,-,mazurka67-1/pid9170b-15,50
67.1,G maj,Uninsky,1971,1:09,69,Philips 442 574-2,9061b-10,-,mazurka67-1/pid9061b-10,51
67.1,G maj,Wasowski,1980,1:26,86,Concord CCD-42036,9111b-15,-,mazurka67-1/pid9111b-15,53
67.2,G min,Ashkenazy,1981,1:55,115,Decca 448 086-2,9058b-14,-,mazurka67-2/pid9058b-14,0
67.2,G min,Bacha,2000,1:52,112,Forlane 126817,9166l-16,-,mazurka67-2/pid9166l-16,1
67.2,G min,Barbosa,1983,1:46,106,Centaur CRC2098/9,9174b-14,-,mazurka67-2/pid9174b-14,2
67.2,G min,Biret,1990,1:57,117,Naxos 8.550359,9062b-17,-,mazurka67-2/pid9062b-17,3
67.2,G min,Brailowsky,1960,2:00,120,Sony SB2K 63237,9060b-12,-,mazurka67-2/pid9060b-12,6
67.2,G min,Chiu,1999,2:18,138,HMX 2907352.53,9048b-30,-,mazurka67-2/pid9048b-30,7
67.2,G min,Cohen,1997,2:31,151,Glossa 920507 ,9069-14,-,mazurka67-2/pid9069-14,9
67.2,G min,Cortot,1951,2:05,125,Concert Artist 9180/12 ,9066b-14,-,mazurka67-2/pid9066b-14,10
67.2,G min,Csalog,1996,2:03,123,Hungaroton HCD 31755/6,1263b-14,-,mazurka67-2/pid1263b-14,11
67.2,G min,Czerny-Stefanska,1990,2:04,124,Pony Canyon Classics PCCL-00460,9192b-16,-,mazurka67-2/pid9192b-16,12
67.2,G min,Ezaki,2006,1:53,113,Triton OVCT-00035,9139b-16,-,mazurka67-2/pid9139b-16,13
67.2,G min,Ferenczy,1958,2:51,171,Hungaroton HCD 32121,9097-22,-,mazurka67-2/pid9097-22,15
67.2,G min,Fliere,1977,2:28,148,Melodia 10 00439,9063b-20,-,mazurka67-2/pid9063b-20,17
67.2,G min,Fou,1978,1:51,111,Sony SB2K 53 246,9071b-24,-,mazurka67-2/pid9071b-24,18
67.2,G min,Francois,1956,1:05,65,EMI CZS 7 67413 2,9070b-26,-,mazurka67-2/pid9070b-26,19
67.2,G min,Hatto,1993,1:48,108,Con. Artist FED4-TC-0116/7,610003b-18,-,mazurka67-2/pid610003b-18,22
67.2,G min,Hatto,2006,1:50,110,Con. Artist 9270/12,9073b-20,-,mazurka67-2/pid9073b-20,22
67.2,G min,Indjic,1988,1:50,110,Calliope 3321,9050b-16,-,mazurka67-2/pid9050b-16,24
67.2,G min,Kapell,1951,1:37,97,RCA 09026-68990-2,9090-22,-,mazurka67-2/pid9090-22,25
67.2,G min,Kushner,1989,2:09,129,Connoisseur CD4181/2,9118b-20,-,mazurka67-2/pid9118b-20,26
67.2,G min,Luisada,1991,2:10,130,DG 463054-2,9055b-14,-,mazurka67-2/pid9055b-14,28
67.2,G min,Magaloff,1978,3:20,200,Phillips 426 817/29-2,9074g-14,-,mazurka67-2/pid9074g-14,30
67.2,G min,Michelangeli,1971,1:58,118,Philips 456 904-2,5667269b-31,-,mazurka67-2/pid5667269b-31,34
67.2,G min,Milkina,1970,2:12,132,Unterschrift/EMI,9099b-20,-,mazurka67-2/pid9099b-20,35
67.2,G min,Mohovich,1999,2:06,126,Agora AG 231.2,9104b-14,-,mazurka67-2/pid9104b-14,36
67.2,G min,Ohlsson,1999,2:00,120,Arabesque Z6730-2,9153b-16,-,mazurka67-2/pid9153b-16,38
67.2,G min,Rangell,2001,2:05,125,Dorian DOR-93258,9094b-19,-,mazurka67-2/pid9094b-19,43
67.2,G min,Rubinstein,1939,1:28,88,Naxos 8.110656-57,9049b-14,-,mazurka67-2/pid9049b-14,46
67.2,G min,Rubinstein,1952,1:35,95,BMG 09026 63027-2,9075b-14,-,mazurka67-2/pid9075b-14,46
67.2,G min,Rubinstein,1966,1:58,118,BMG 09026-63050-2,9059b-18,-,mazurka67-2/pid9059b-18,46
67.2,G min,Shebanova,2002,2:03,123,DUX 0350/0351,9072b-18,-,mazurka67-2/pid9072b-18,47
67.2,G min,Smith,1975,2:06,126,EMI 724358576726,9054b-16,-,mazurka67-2/pid9054b-16,48
67.2,G min,Sztompka,1927,1:48,108,Muza PNCD006,9085-07,-,mazurka67-2/pid9085-07,50
67.2,G min,Sztompka,1959,1:47,107,Muza PNOD 313 A/B,9170b-16,-,mazurka67-2/pid9170b-16,50
67.2,G min,Uninsky,1971,1:42,102,Philips 442 574-2,9061b-11,-,mazurka67-2/pid9061b-11,51
67.2,G min,Vardi,1988,2:02,122,Carriere Classics 21.0017,9173-05,-,mazurka67-2/pid9173-05,52
67.2,G min,Wasowski,1980,1:52,112,Concord CCD-42036,9111b-16,-,mazurka67-2/pid9111b-16,53
67.3,C maj,Ashkenazy,1981,1:25,85,Decca 448 086-2,9058b-15,-,mazurka67-3/pid9058b-15,0
67.3,C maj,Bacha,1998,1:31,91,Forlane 126817,9166e-15,-,mazurka67-3/pid9166e-15,1
67.3,C maj,Barbosa,1983,1:25,85,Centaur CRC2098/9,9174b-15,-,mazurka67-3/pid9174b-15,2
67.3,C maj,Biret,1990,1:17,77,Naxos 8.550359,9062b-18,-,mazurka67-3/pid9062b-18,3
67.3,C maj,Blet,2003,1:17,77,Marcal MA030501,9103-21,-,mazurka67-3/pid9103-21,4
67.3,C maj,Block,1995,1:39,99,ProPiano PPR224507 ,9064-01,-,mazurka67-3/pid9064-01,5
67.3,C maj,Brailowsky,1960,1:37,97,Sony SB2K 63237,9060b-13,-,mazurka67-3/pid9060b-13,6
67.3,C maj,Chiu,1999,1:27,87,HMX 2907352.53,9048b-28,-,mazurka67-3/pid9048b-28,7
67.3,C maj,Cohen,1997,2:01,121,Glossa 920507 ,9069-15,-,mazurka67-3/pid9069-15,9
67.3,C maj,Cortot,1951,1:48,108,Concert Artist 9180/12 ,9066b-15,-,mazurka67-3/pid9066b-15,10
67.3,C maj,Csalog,1996,1:37,97,Hungaroton HCD 31755/6,1263b-15,-,mazurka67-3/pid1263b-15,11
67.3,C maj,Czerny-Stefanska,1990,1:29,89,Pony Canyon Classics PCCL-00460,9192b-17,-,mazurka67-3/pid9192b-17,12
67.3,C maj,Ezaki,2006,1:31,91,Triton OVCT-00035,9139b-17,-,mazurka67-3/pid9139b-17,13
67.3,C maj,Falvay,1989,1:27,87,Naxos 8.550256 ,9068-21,-,mazurka67-3/pid9068-21,14
67.3,C maj,Fliere,1977,1:33,93,Melodia 10 00439,9063b-21,-,mazurka67-3/pid9063b-21,17
67.3,C maj,Fou,1978,1:26,86,Sony SB2K 53 246,9071-24,-,mazurka67-3/pid9071-24,18
67.3,C maj,Francois,1956,1:30,90,EMI CZS 7 67413 2,9070b-27,-,mazurka67-3/pid9070b-27,19
67.3,C maj,Friedman,1930,1:12,72,Philips 456 784-2 ,5667230-17,-,mazurka67-3/pid5667230-17,20
67.3,C maj,Hatto,1993,1:22,82,Con. Artist FED4-TC-0116/7,610003b-19,-,mazurka67-3/pid610003b-19,22
67.3,C maj,Hatto,2006,1:24,84,Con. Artist 9270/12,9073b-21,-,mazurka67-3/pid9073b-21,22
67.3,C maj,Indjic,1988,1:24,84,Calliope 3321,9050b-17,-,mazurka67-3/pid9050b-17,24
67.3,C maj,Kapell,1951,1:19,79,RCA 09026-68990-2,9090-23,-,mazurka67-3/pid9090-23,25
67.3,C maj,Kushner,1989,1:36,96,Connoisseur CD4181/2,9118b-21,-,mazurka67-3/pid9118b-21,26
67.3,C maj,Luisada,1991,1:37,97,DG 463054-2,9055b-15,-,mazurka67-3/pid9055b-15,28
67.3,C maj,Magaloff,1978,1:15,75,Phillips 426 817/29-2,9074g-15,-,mazurka67-3/pid9074g-15,30
67.3,C maj,Milkina,1970,1:54,114,Unterschrift/EMI,9099b-21,-,mazurka67-3/pid9099b-21,35
67.3,C maj,Mohovich,1999,1:28,88,Agora AG 231.2,9104b-15,-,mazurka67-3/pid9104b-15,36
67.3,C maj,Niedzielski,1931,1:25,85,HMV B 3550,919401-02,-,mazurka67-3/pid919401-02,37
67.3,C maj,Ohlsson,1999,1:23,83,Arabesque Z6730-2,9153b-17,-,mazurka67-3/pid9153b-17,38
67.1,G maj,Osinska,1989,1:18,78,Cassiopee 969 213/6,9101c-09,-,mazurka67-1/pid9101c-09,40
67.3,C maj,Rangell,2001,1:31,91,Dorian DOR-93258,9094b-20,-,mazurka67-3/pid9094b-20,43
67.1,G maj,Rosenthal,1931,1:22,82,Selene CD-s 9906.51,9141-10,-,mazurka67-1/pid9141-10,45
67.3,C maj,Rubinstein,1939,1:38,98,Naxos 8.110656-57,9049b-15,-,mazurka67-3/pid9049b-15,46
67.3,C maj,Rubinstein,1952,1:22,82,BMG 09026 63027-2,9075b-15,-,mazurka67-3/pid9075b-15,46
67.3,C maj,Rubinstein,1966,1:37,97,BMG 09026-63050-2,9059b-19,-,mazurka67-3/pid9059b-19,46
67.3,C maj,Shebanova,2002,1:29,89,DUX 0350/0351,9072b-19,-,mazurka67-3/pid9072b-19,47
67.3,C maj,Smith,1975,4:35,275,EMI 724358576726,9054b-17,-,mazurka67-3/pid9054b-17,48
67.3,C maj,Sztompka,1927,1:33,93,Muza PNCD006,9085-08,-,mazurka67-3/pid9085-08,50
67.3,C maj,Sztompka,1959,1:34,94,Muza PNOD 313 A/B,9170b-17,-,mazurka67-3/pid9170b-17,50
67.3,C maj,Uninsky,1971,1:33,93,Philips 442 574-2,9061b-12,-,mazurka67-3/pid9061b-12,51
67.3,C maj,Wasowski,1980,1:46,106,Concord CCD-42036,9111b-17,-,mazurka67-3/pid9111b-17,53
67.4,A min,Ashkenazy,1981,2:28,148,Decca 448 086-2,9058b-16,-,mazurka67-4/pid9058b-16,0
67.4,A min,Bacha,2000,3:01,181,Forlane 126817,9166l-15,-,mazurka67-4/pid9166l-15,1
67.4,A min,Barbosa,1983,2:48,168,Centaur CRC2098/9,9174b-16,-,mazurka67-4/pid9174b-16,2
67.4,A min,Biret,1990,2:37,157,Naxos 8.550359,9062b-19,-,mazurka67-4/pid9062b-19,3
67.4,A min,Blet,2003,3:05,185,Marcal MA030501,9103-22,-,mazurka67-4/pid9103-22,4
67.4,A min,Brailowsky,1960,2:24,144,Sony SB2K 63237,9060b-14,-,mazurka67-4/pid9060b-14,6
67.4,A min,Chiu,1999,2:50,170,HMX 2907352.53,9048b-29,tap05,mazurka67-4/pid9048b-29,7
67.4,A min,Cohen,1997,3:47,227,Glossa 920507 ,9069-16,-,mazurka67-4/pid9069-16,9
67.4,A min,Cortot,1951,3:47,227,Concert Artist 9180/12 ,9066b-16,-,mazurka67-4/pid9066b-16,10
67.4,A min,Csalog,1996,3:02,182,Hungaroton HCD 31755/6,1263b-16,-,mazurka67-4/pid1263b-16,11
67.4,A min,Czerny-Stefanska,1949,2:38,158,Muza PNCD006,9085-17,-,mazurka67-4/pid9085-17,12
67.4,A min,Czerny-Stefanska,1990,2:39,159,Pony Canyon Classics PCCL-00460,9192b-18,-,mazurka67-4/pid9192b-18,12
67.4,A min,Ezaki,2006,2:51,171,Triton OVCT-00035,9139b-18,-,mazurka67-4/pid9139b-18,13
67.4,A min,Falvay,1989,2:53,173,Naxos 8.550256 ,9068-22,-,mazurka67-4/pid9068-22,14
67.4,A min,Ferenczy,1958,3:24,204,Hungaroton HCD 32121,9097-25,-,mazurka67-4/pid9097-25,15
67.4,A min,Fliere,1977,3:22,202,Melodia 10 00439,9063b-22,-,mazurka67-4/pid9063b-22,17
67.4,A min,Fou,1978,2:34,154,Sony SB2K 53 246,9071b-23,-,mazurka67-4/pid9071b-23,18
67.4,A min,Francois,1956,1:34,94,EMI CZS 7 67413 2,9070b-28,-,mazurka67-4/pid9070b-28,19
67.4,A min,Friedman,1930,2:02,122,Philips 456 784-2 ,5667230-18,tap05,mazurka67-4/pid5667230-18,20
67.4,A min,Gornostaeva,1994,2:45,165,Vista Vera VVCD-00064,9116-05,-,mazurka67-4/pid9116-05,21
67.4,A min,Hatto,1993,2:53,173,Con. Artist FED4-TC-0116/7,610003b-20,-,mazurka67-4/pid610003b-20,22
67.4,A min,Hatto,2006,2:53,173,Con. Artist 9270/12,9073b-22,-,mazurka67-4/pid9073b-22,22
67.4,A min,Indjic,1988,2:55,175,Calliope 3321,9050b-18,tap05,mazurka67-4/pid9050b-18,24
67.4,A min,Kapell,1951,2:00,120,RCA 09026-68990-2,9090-24,-,mazurka67-4/pid9090-24,25
67.4,A min,Kushner,1989,3:00,180,Connoisseur CD4181/2,9118b-22,-,mazurka67-4/pid9118b-22,26
67.4,A min,Luisada,1991,2:55,175,DG 463054-2,9055b-16,tap05,mazurka67-4/pid9055b-16,28
67.4,A min,Malcuzynski,1961,2:50,170,EMI CZS 5 68226 2,918904-13,-,mazurka67-4/pid918904-13,32
67.4,A min,Magaloff,1978,1:50,110,Phillips 426 817/29-2,9074g-16,-,mazurka67-4/pid9074g-16,30
67.4,A min,Michelangeli,1971,3:06,186,Philips 456 904-2,5667269b-33,tap05,mazurka67-4/pid5667269b-33,34
67.4,A min,Milkina,1970,3:21,201,Unterschrift/EMI,9099b-22,-,mazurka67-4/pid9099b-22,35
67.4,A min,Mohovich,1999,2:57,177,Agora AG 231.2,9104b-16,-,mazurka67-4/pid9104b-16,36
67.4,A min,Niedzielski,1931,2:17,137,HMV C-2008/10,610001-10,-,mazurka67-4/pid610001-10,37
67.4,A min,Ohlsson,1999,2:30,150,Arabesque Z6730-2,9153b-18,-,mazurka67-4/pid9153b-18,38
67.4,A min,Olejniczac,1990,2:41,161,Na&iuml;ve OP20002,9100b-23,-,mazurka67-4/pid9100b-23,39
67.2,G min,Osinska,1989,2:00,120,Cassiopee 969 213/6,9101c-10,-,mazurka67-2/pid9101c-10,40
67.4,A min,Rangell,2001,3:29,209,Dorian DOR-93258,9094b-21,-,mazurka67-4/pid9094b-21,43
67.4,A min,Rubinstein,1939,1:49,109,Naxos 8.110656-57,9049b-16,tap05,mazurka67-4/pid9049b-16,46
67.4,A min,Rubinstein,1952,2:34,154,BMG 09026 63027-2,9075b-16,-,mazurka67-4/pid9075b-16,46
67.4,A min,Rubinstein,1966,3:04,184,BMG 09026-63050-2,9059b-20,-,mazurka67-4/pid9059b-20,46
67.4,A min,Shebanova,2002,3:19,199,DUX 0350/0351,9072b-20,-,mazurka67-4/pid9072b-20,47
67.4,A min,Smith,1975,1:37,97,EMI 724358576726,9054b-18,tap05,mazurka67-4/pid9054b-18,48
67.4,A min,Sofronitsky,1949,2:45,165,Vista Vera VVCD-00118-2,9114-26,-,mazurka67-4/pid9114-26,49
67.4,A min,Sztompka,1927,2:37,157,Muza PNCD006,9085-09,-,mazurka67-4/pid9085-09,50
67.4,A min,Sztompka,1959,2:39,159,Muza PNOD 313 A/B,9170b-18,-,mazurka67-4/pid9170b-18,50
67.4,A min,Uninsky,1971,2:47,167,Philips 442 574-2,9061b-13,-,mazurka67-4/pid9061b-13,51
67.4,A min,Vardi,1988,3:25,205,Carriere Classics 21.0017,9173-02,-,mazurka67-4/pid9173-02,52
67.4,A min,Wasowski,1980,2:03,123,Concord CCD-42036,9111b-18,-,mazurka67-4/pid9111b-18,53
68.1,C maj,Ashkenazy,1981,1:25,85,Decca 448 086-2,9058b-17,-,mazurka68-1/pid9058b-17,0
68.1,C maj,Bacha,1997,1:37,97,Forlane 126817,9166b-15,-,mazurka68-1/pid9166b-15,1
68.1,C maj,Barbosa,1983,1:21,81,Centaur CRC2098/9,9174b-17,-,mazurka68-1/pid9174b-17,2
68.1,C maj,Biret,1990,1:47,107,Naxos 8.550359,9062b-20,-,mazurka68-1/pid9062b-20,3
68.1,C maj,Brailowsky,1960,1:38,98,Sony SB2K 63237,9060b-15,-,mazurka68-1/pid9060b-15,6
68.1,C maj,Chiu,1999,1:38,98,HMX 2907352.53,9048b-21,-,mazurka68-1/pid9048b-21,7
68.1,C maj,Cohen,1997,1:46,106,Glossa 920507 ,9069-17,-,mazurka68-1/pid9069-17,9
68.1,C maj,Cortot,1951,1:45,105,Concert Artist 9180/12 ,9066b-17,-,mazurka68-1/pid9066b-17,10
68.1,C maj,Csalog,1996,1:27,87,Hungaroton HCD 31755/6,1263b-17,-,mazurka68-1/pid1263b-17,11
68.1,C maj,Czerny-Stefanska,1949,1:41,101,Muza PNCD006,9085-18,-,mazurka68-1/pid9085-18,12
68.1,C maj,Czerny-Stefanska,1949,1:46,106,Muza PNCD002,9086-06,-,mazurka68-1/pid9086-06,12
68.1,C maj,Czerny-Stefanska,1990,1:48,108,Pony Canyon Classics PCCL-00460,9192b-19,-,mazurka68-1/pid9192b-19,12
68.1,C maj,Ezaki,2006,1:38,98,Triton OVCT-00035,9139b-19,-,mazurka68-1/pid9139b-19,13
68.1,C maj,Fliere,1977,1:37,97,Melodia 10 00439,9063b-23,-,mazurka68-1/pid9063b-23,17
68.1,C maj,Fou,1978,1:40,100,Sony SB2K 53 246,9071-05,-,mazurka68-1/pid9071-05,18
68.1,C maj,Francois,1956,1:12,72,EMI CZS 7 67413 2,9070b-29,-,mazurka68-1/pid9070b-29,19
68.1,C maj,Hatto,1993,1:43,103,Con. Artist FED4-TC-0116/7,610003b-21,-,mazurka68-1/pid610003b-21,22
68.1,C maj,Hatto,2006,1:40,100,Con. Artist 9270/12,9073b-23,-,mazurka68-1/pid9073b-23,22
68.1,C maj,Indjic,1988,1:41,101,Calliope 3321,9050b-19,-,mazurka68-1/pid9050b-19,24
68.1,C maj,Kushner,1989,1:51,111,Connoisseur CD4181/2,9118b-23,-,mazurka68-1/pid9118b-23,26
68.1,C maj,Luisada,1991,1:47,107,DG 463054-2,9055b-17,-,mazurka68-1/pid9055b-17,28
68.1,C maj,Lushtak,2004,1:40,100,Centaur CRC 2707,9088-23,-,mazurka68-1/pid9088-23,29
68.1,C maj,Magaloff,1978,1:24,84,Phillips 426 817/29-2,9074g-17,-,mazurka68-1/pid9074g-17,30
68.1,C maj,Meguri,1997,1:20,80,Live Notes WWCC-7313,9137-21,-,mazurka68-1/pid9137-21,33
68.1,C maj,Michelangeli,1971,1:29,89,Philips 456 904-2,5667269b-35,-,mazurka68-1/pid5667269b-35,34
68.1,C maj,Milkina,1970,1:49,109,Unterschrift/EMI,9099b-23,-,mazurka68-1/pid9099b-23,35
68.1,C maj,Mohovich,1999,1:53,113,Agora AG 231.2,9104b-17,-,mazurka68-1/pid9104b-17,36
68.1,C maj,Niedzielski,1931,1:12,72,HMV C-2008/10,610001-05,-,mazurka68-1/pid610001-05,37
68.1,C maj,Ohlsson,1999,1:25,85,Arabesque Z6730-2,9153b-19,-,mazurka68-1/pid9153b-19,38
68.1,C maj,Olejniczac,1990,1:50,110,Na&iuml;ve OP20002,9100b-06,-,mazurka68-1/pid9100b-06,39
67.3,C maj,Osinska,1989,1:31,91,Cassiopee 969 213/6,9101c-11,-,mazurka67-3/pid9101c-11,40
68.1,C maj,Rangell,2001,1:34,94,Dorian DOR-93258,9094b-25,-,mazurka68-1/pid9094b-25,43
68.1,C maj,Rubinstein,1939,1:35,95,Naxos 8.110656-57,9049b-17,-,mazurka68-1/pid9049b-17,46
68.1,C maj,Rubinstein,1952,1:30,90,BMG 09026 63027-2,9075b-17,-,mazurka68-1/pid9075b-17,46
68.1,C maj,Rubinstein,1961,1:39,99,Philips 456 955-2,5667285b-08,-,mazurka68-1/pid5667285b-08,46
68.1,C maj,Rubinstein,1966,1:40,100,BMG 09026-63050-2,9059b-21,-,mazurka68-1/pid9059b-21,46
68.1,C maj,Shebanova,2002,1:40,100,DUX 0350/0351,9072b-21,-,mazurka68-1/pid9072b-21,47
68.1,C maj,Smith,1975,1:09,69,EMI 724358576726,9054b-19,-,mazurka68-1/pid9054b-19,48
68.1,C maj,Sofronitsky,1949,1:33,93,Vista Vera VVCD-00118-2,9114-35,-,mazurka68-1/pid9114-35,49
68.1,C maj,Sztompka,1959,1:40,100,Muza PNOD 313 A/B,9170b-19,-,mazurka68-1/pid9170b-19,50
68.1,C maj,Uninsky,1971,1:29,89,Philips 442 574-2,9061b-14,-,mazurka68-1/pid9061b-14,51
68.1,C maj,Wasowski,1980,1:43,103,Concord CCD-42036,9111b-19,-,mazurka68-1/pid9111b-19,53
68.2,A min,Ashkenazy,1981,3:09,189,Decca 448 086-2,9058b-18,-,mazurka68-2/pid9058b-18,0
68.2,A min,Bacha,1996,2:35,155,Forlane 126817,9166-11,-,mazurka68-2/pid9166-11,1
68.2,A min,Barbosa,1983,2:39,159,Centaur CRC2098/9,9174b-18,-,mazurka68-2/pid9174b-18,2
68.2,A min,Biret,1990,3:03,183,Naxos 8.550359,9062b-21,-,mazurka68-2/pid9062b-21,3
68.2,A min,Brailowsky,1960,2:12,132,Sony SB2K 63237,9060b-16,-,mazurka68-2/pid9060b-16,6
68.2,A min,Chiu,1999,2:51,171,HMX 2907352.53,9048b-18,tap05,mazurka68-2/pid9048b-18,7
68.2,A min,Clidat,1994,2:15,135,Forlane UCD16729 ,9067-26,-,mazurka68-2/pid9067-26,8
68.2,A min,Cohen,1997,3:36,216,Glossa 920507 ,9069-18,-,mazurka68-2/pid9069-18,9
68.2,A min,Cortot,1951,3:30,210,Concert Artist 9180/12 ,9066b-18,-,mazurka68-2/pid9066b-18,10
68.2,A min,Csalog,1996,3:02,182,Hungaroton HCD 31755/6,1263b-18,-,mazurka68-2/pid1263b-18,11
68.2,A min,Czerny-Stefanska,1949,3:01,181,Muza PNCD006,9085-19,-,mazurka68-2/pid9085-19,12
68.2,A min,Czerny-Stefanska,1990,2:49,169,Pony Canyon Classics PCCL-00460,9192b-20,-,mazurka68-2/pid9192b-20,12
68.2,A min,Ezaki,2006,3:10,190,Triton OVCT-00035,9139b-20,-,mazurka68-2/pid9139b-20,13
68.2,A min,Falvay,1989,2:40,160,Naxos 8.550256 ,9068-23,-,mazurka68-2/pid9068-23,14
68.2,A min,Fliere,1977,3:19,199,Melodia 10 00439,9063b-24,-,mazurka68-2/pid9063b-24,17
68.2,A min,Fou,1978,3:17,197,Sony SB2K 53 246,9071-03,-,mazurka68-2/pid9071-03,18
68.2,A min,Francois,1956,2:36,156,EMI CZS 7 67413 2,9070b-30,-,mazurka68-2/pid9070b-30,19
68.2,A min,Friedman,1930,2:31,151,Philips 456 784-2 ,5667230-19,tap05,mazurka68-2/pid5667230-19,20
68.2,A min,Gornostaeva,1994,3:21,201,Vista Vera VVCD-00064,9116-15,-,mazurka68-2/pid9116-15,21
68.2,A min,Hatto,1993,3:25,205,Con. Artist FED4-TC-0116/7,610003b-22,-,mazurka68-2/pid610003b-22,22
68.2,A min,Hatto,2006,3:23,203,Con. Artist 9270/12,9073b-24,-,mazurka68-2/pid9073b-24,22
68.2,A min,Indjic,1988,3:27,207,Calliope 3321,9050b-20,tap05,mazurka68-2/pid9050b-20,24
68.2,A min,Kapell,1951,2:22,142,RCA 09026-68990-2,9090-25,-,mazurka68-2/pid9090-25,25
68.2,A min,Kushner,1989,2:10,130,Connoisseur CD4181/2,9118b-24,-,mazurka68-2/pid9118b-24,26
68.2,A min,Luisada,1991,3:05,185,DG 463054-2,9055b-18,tap05,mazurka68-2/pid9055b-18,28
68.2,A min,Lushtak,2004,3:23,203,Centaur CRC 2707,9088-24,-,mazurka68-2/pid9088-24,29
68.2,A min,Malcuzynski,1961,2:55,175,EMI CZS 5 68226 2,918904-14,-,mazurka68-2/pid918904-14,32
68.2,A min,Magaloff,1978,2:55,175,Phillips 426 817/29-2,9074g-18,-,mazurka68-2/pid9074g-18,30
68.2,A min,Michelangeli,1941,3:01,181,Membran 222913-321,9057f-03,-,mazurka68-2/pid9057f-03,34
68.2,A min,Michelangeli,1962,3:06,186,Warner Apex 40647,918726-07,-,mazurka68-2/pid918726-07,34
68.2,A min,Michelangeli,1971,3:04,184,Philips 456 904-2,5667269b-34,tap05,mazurka68-2/pid5667269b-34,34
68.2,A min,Milkina,1970,2:36,156,Unterschrift/EMI,9099b-24,-,mazurka68-2/pid9099b-24,35
68.2,A min,Mohovich,1999,3:02,182,Agora AG 231.2,9104b-18,-,mazurka68-2/pid9104b-18,36
68.2,A min,Niedzielski,1931,1:35,95,HMV C-2008/10,610001-09,-,mazurka68-2/pid610001-09,37
68.2,A min,Ohlsson,1999,2:40,160,Arabesque Z6730-2,9153b-20,-,mazurka68-2/pid9153b-20,38
68.2,A min,Olejniczac,1990,3:26,206,Na&iuml;ve OP20002,9100b-07,-,mazurka68-2/pid9100b-07,39
67.4,A min,Osinska,1989,2:47,167,Cassiopee 969 213/6,9101c-12,-,mazurka67-4/pid9101c-12,40
68.2,A min,Rangell,2001,2:24,144,Dorian DOR-93258,9094b-26,-,mazurka68-2/pid9094b-26,43
68.2,A min,Rubinstein,1939,2:47,167,Naxos 8.110656-57,9049b-18,tap05,mazurka68-2/pid9049b-18,46
68.2,A min,Rubinstein,1952,2:27,147,BMG 09026 63027-2,9075b-18,-,mazurka68-2/pid9075b-18,46
68.2,A min,Rubinstein,1961,2:45,165,Philips 456 955-2,5667285b-09,tap05,mazurka68-2/pid5667285b-09,46
68.2,A min,Rubinstein,1966,2:46,166,BMG 09026-63050-2,9059b-22,-,mazurka68-2/pid9059b-22,46
68.2,A min,Shebanova,2002,3:20,200,DUX 0350/0351,9072b-22,-,mazurka68-2/pid9072b-22,47
68.2,A min,Smith,1975,2:43,163,EMI 724358576726,9054b-20,tap05,mazurka68-2/pid9054b-20,48
68.2,A min,Sofronitsky,1949,2:05,125,Vista Vera VVCD-00118-2,9114b-14,-,mazurka68-2/pid9114b-14,49
68.2,A min,Sofronitsky,1949,2:24,144,Vista Vera VVCD-00118-2,9114b-06,-,mazurka68-2/pid9114b-06,49
68.2,A min,Sztompka,1959,2:48,168,Muza PNOD 313 A/B,9170b-20,-,mazurka68-2/pid9170b-20,50
68.2,A min,Uninsky,1959,2:46,166,Philips 442 574-2,9061b-15,-,mazurka68-2/pid9061b-15,51
68.2,A min,Vardi,1988,2:35,155,Carriere Classics 21.0017,9173-01,-,mazurka68-2/pid9173-01,52
68.2,A min,Wasowski,1980,2:52,172,Concord CCD-42036,9111b-20,-,mazurka68-2/pid9111b-20,53
68.3,F maj,Ashkenazy,1981,1:14,74,Decca 448 086-2,9058b-19,precor,mazurka68-3/pid9058b-19,0
68.3,F maj,Bacha,1997,1:46,106,Forlane 126817,9166b-09,-,mazurka68-3/pid9166b-09,1
68.3,F maj,Barbosa,1983,1:28,88,Centaur CRC2098/9,9174b-19,-,mazurka68-3/pid9174b-19,2
68.3,F maj,Biret,1990,1:59,119,Naxos 8.550359,9062b-22,precor,mazurka68-3/pid9062b-22,3
68.3,F maj,Block,1995,1:45,105,ProPiano PPR224507 ,9064-02,precor,mazurka68-3/pid9064-02,5
68.3,F maj,Brailowsky,1960,1:51,111,Sony SB2K 63237,9060b-17,precor,mazurka68-3/pid9060b-17,6
68.3,F maj,Chiu,1999,1:42,102,HMX 2907352.53,9048b-22,xprecor,mazurka68-3/pid9048b-22,7
